Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province,Population,DistrictArea,CommuneCount,Distribute,GDP_USD
11.8,55.0,6.0,4.0,5.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
14.3,63.0,6.0,5.0,5.0,,4.3,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
19.32,61.5,3.0,3.0,3.0,6.0,6.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
3.15,32.0,3.0,3.0,5.0,,,yes,no,thanh oai,hà nội,211029.0,123.9,20.0,1.703,51.39
6.7,39.0,3.0,3.0,5.0,3.0,,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
15.2,70.0,4.0,4.0,4.0,4.0,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
20.0,80.0,12.0,12.0,6.0,40.0,11.5,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
9.0,46.0,3.0,3.0,4.0,4.0,4.0,yes,yes,quận 5,hồ chí minh,159073.0,4.3,10.0,36.994,63.65
5.75,54.0,4.0,3.0,3.0,,,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
4.6,26.0,4.0,3.0,4.0,,,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
9.5,88.0,4.0,4.0,3.0,5.0,4.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
7.8,175.4,10.0,10.0,2.0,7.0,10.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
7.6,57.0,2.0,2.0,2.0,4.0,4.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
10.5,66.0,5.0,5.0,5.0,,5.0,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,3.094,51.39
14.5,80.0,5.0,4.0,3.0,6.0,6.0,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
8.1,46.0,4.0,5.0,5.0,,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
9.1,91.0,1.0,1.0,,6.0,6.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
3.0,30.0,2.0,1.0,2.0,,,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
6.8,54.0,4.0,4.0,4.0,,,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
8.2,42.0,3.0,4.0,6.0,5.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
12.5,60.0,6.0,6.0,6.0,5.0,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
11.95,43.0,3.0,4.0,5.0,,4.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
15.9,50.0,4.0,3.0,5.0,3.5,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
12.8,43.4,3.0,3.0,4.0,5.0,4.6,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
8.6,37.0,3.0,6.0,6.0,3.0,4.7,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
29.0,80.0,14.0,16.0,8.0,,5.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
18.9,68.0,6.0,6.0,6.0,,5.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
18.9,68.0,6.0,5.0,6.0,,5.0,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
5.9,33.0,3.0,4.0,5.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
27.0,85.0,7.0,8.0,8.0,,5.5,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
12.5,55.0,9.0,9.0,5.0,,4.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
18.3,60.0,6.0,6.0,6.0,,5.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
6.99,60.0,5.0,5.0,5.0,,,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
21.0,75.0,6.0,6.0,8.0,,6.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
7.5,62.0,4.0,4.0,4.0,4.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
19.5,65.0,6.0,6.0,7.0,,4.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
3.3,36.0,2.0,2.0,2.0,4.0,4.5,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
18.0,65.0,8.0,12.0,6.0,,4.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
12.4,40.0,4.0,5.0,6.0,5.0,5.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
6.5,40.0,4.0,,4.0,3.0,4.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
4.75,37.0,3.0,3.0,3.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
16.9,58.0,4.0,5.0,5.0,6.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
27.0,90.0,15.0,15.0,10.0,,45.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
32.0,51.0,5.0,8.0,8.0,6.0,5.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
11.5,96.0,6.0,6.0,3.0,6.0,4.8,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
11.9,30.0,3.0,6.0,7.0,,3.0,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,7.529,51.39
20.0,55.0,4.0,5.0,5.0,10.0,5.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
11.5,45.0,4.0,4.0,6.0,,,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
7.8,32.0,4.0,4.0,4.0,3.5,3.4,no,no,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
8.0,70.0,4.0,2.0,,3.0,4.0,yes,no,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
11.5,40.0,3.0,5.0,5.0,3.5,4.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
3.9,35.0,3.0,4.0,3.0,4.0,5.5,no,yes,vũng tàu,bà rịa vũng tàu,357124.0,150.4,17.0,2.374,16.79
11.0,45.0,4.0,3.0,4.0,,,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
4.05,35.0,3.0,4.0,5.0,,,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
16.88,67.5,5.0,4.0,6.0,6.0,5.0,yes,yes,đông anh,hà nội,405749.0,185.6,24.0,2.186,51.39
7.2,40.0,4.0,4.0,4.0,,4.0,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
12.7,385.0,10.0,10.0,3.0,10.0,11.0,yes,yes,hóc môn,hồ chí minh,542243.0,109.2,12.0,4.966,63.65
7.6,48.0,5.0,,5.0,3.0,4.0,yes,no,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
26.0,100.0,3.0,3.0,3.0,5.0,,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
12.0,92.0,2.0,2.0,1.0,12.0,4.6,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,10.088,63.65
4.95,26.6,2.0,1.0,2.0,10.0,10.0,no,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
6.2,60.0,3.0,2.0,2.0,6.0,4.3,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
5.95,68.0,3.0,2.0,3.0,4.0,4.0,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
33.0,184.0,22.0,22.0,4.0,8.0,12.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
2.47,51.75,4.0,3.0,3.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
9.95,50.0,5.0,5.0,5.0,,,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
10.0,50.0,5.0,3.0,5.0,3.0,4.0,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
2.15,64.0,2.0,1.0,1.0,2.5,5.0,yes,yes,cẩm lệ,đà nẵng,159295.0,35.8,6.0,4.450,5.42
7.7,28.0,3.0,5.0,6.0,3.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
15.2,88.0,5.0,4.0,3.0,6.0,4.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
18.0,100.0,5.0,6.0,5.0,5.0,,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
15.5,55.0,3.0,4.0,4.0,8.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
51.0,170.0,20.0,,5.0,8.0,9.0,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,38.852,63.65
20.5,65.0,10.0,10.0,7.0,5.0,7.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
15.5,52.0,5.0,4.0,4.0,8.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
7.6,30.5,3.0,4.0,5.0,3.0,5.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
23.8,60.0,7.0,7.0,8.0,7.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
6.7,100.0,4.0,4.0,3.0,8.0,5.0,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,2.705,19.28
6.09,35.0,3.0,4.0,5.0,,4.0,no,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
6.85,36.0,3.0,4.0,6.0,4.0,3.8,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
7.9,104.0,4.0,5.0,3.0,8.0,9.0,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,2.060,63.65
25.0,108.0,5.0,6.0,5.0,,6.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
5.85,30.0,3.0,6.0,6.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
4.75,28.0,4.0,3.0,3.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
7.2,40.0,3.0,5.0,6.0,3.0,3.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
8.65,57.0,4.0,,4.0,6.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
15.85,75.0,20.0,20.0,7.0,4.0,5.0,yes,no,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
46.0,240.0,8.0,8.0,5.0,,12.0,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
6.55,64.0,2.0,2.0,2.0,14.0,4.0,yes,no,bình chánh,hồ chí minh,705508.0,252.7,16.0,2.792,63.65
9.0,48.0,5.0,,5.0,4.0,4.0,no,no,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
15.8,69.0,21.0,21.0,7.0,3.0,6.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
6.5,32.0,5.0,5.0,5.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
15.9,73.0,18.0,18.0,7.0,3.0,6.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
4.38,50.0,2.0,2.0,2.0,,,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
5.8,45.0,3.0,4.0,3.0,,,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
22.9,100.0,25.0,25.0,7.0,3.0,7.2,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
11.0,55.0,3.0,5.0,5.0,5.0,5.5,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
15.4,150.0,4.0,5.0,4.0,,,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
10.5,65.0,4.0,2.0,2.0,,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
9.15,32.0,4.0,5.0,5.0,8.0,3.8,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
2.4,57.0,2.0,2.0,2.0,5.0,,yes,no,thủ dầu một,bình dương,321607.0,118.9,14.0,2.705,19.28
3.75,38.0,3.0,3.0,4.0,18.0,4.0,yes,yes,quy nhơn,bình định,290053.0,286.1,17.0,1.014,4.61
4.28,25.2,3.0,2.0,3.0,,3.0,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,22.118,63.65
5.0,50.0,3.0,3.0,,5.0,4.3,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
3.49,43.0,3.0,3.0,3.0,5.0,4.2,yes,no,quy nhơn,bình định,290053.0,286.1,17.0,1.014,4.61
4.6,47.0,4.0,3.0,4.0,3.5,5.5,yes,yes,đông anh,hà nội,405749.0,185.6,24.0,2.186,51.39
5.9,49.3,3.0,3.0,2.0,,4.3,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
26.45,55.0,3.0,6.0,6.0,25.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
26.45,55.0,3.0,6.0,6.0,25.0,5.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
3.75,32.0,3.0,3.0,4.0,,,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,3.094,51.39
8.7,40.0,3.0,4.0,6.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
36.7,100.0,6.0,8.0,8.0,10.0,6.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
5.5,32.0,3.0,4.0,5.0,4.0,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
6.5,106.0,3.0,2.0,,3.0,10.59,yes,yes,đà lạt,lâm đồng,226578.0,394.5,16.0,574,4.45
60.0,248.0,5.0,4.0,3.0,20.0,12.0,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
6.0,80.0,3.0,4.0,3.0,,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
8.2,120.0,4.0,2.0,2.0,4.0,7.18,yes,yes,đà lạt,lâm đồng,226578.0,394.5,16.0,574,4.45
3.52,69.3,5.0,5.0,4.0,,4.2,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,38.852,63.65
18.5,59.0,6.0,2.0,6.0,,,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
3.15,59.8,2.0,1.0,1.0,2.0,3.5,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
4.65,86.0,5.0,5.0,2.0,2.0,5.15,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
9.8,35.0,3.0,5.0,6.0,,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
6.4,80.0,3.0,2.0,1.0,4.0,5.4,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
9.9,170.0,4.0,3.0,1.0,18.0,7.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
11.0,57.0,8.0,,4.0,6.0,5.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
16.8,50.0,6.0,4.0,5.0,,,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
1.95,19.0,2.0,1.0,2.0,3.0,2.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
2.43,64.5,1.0,1.0,1.0,6.0,6.72,yes,yes,sóc sơn,hà nội,343432.0,304.8,26.0,1.127,51.39
13.0,186.0,3.0,3.0,1.0,6.0,10.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
3.75,100.0,3.0,2.0,2.0,,,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,2.705,19.28
7.2,40.0,3.0,4.0,6.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
6.5,56.0,4.0,3.0,4.0,,,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
5.8,52.0,6.0,4.0,5.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
7.9,55.0,3.0,3.0,5.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
2.4,57.0,2.0,2.0,2.0,,,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,2.705,19.28
6.6,55.0,4.0,6.0,4.0,12.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
10.7,55.0,4.0,4.0,6.0,,,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
3.55,125.0,1.0,1.0,,5.0,,yes,no,biên hòa,đồng nai,1055414.0,263.6,25.0,4.004,18.35
2.1,70.0,2.0,2.0,,5.0,,no,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,4.004,18.35
2.85,83.0,2.0,2.0,,3.5,5.8,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,4.004,18.35
8.7,72.0,4.0,5.0,4.0,10.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
7.8,100.0,7.0,6.0,3.0,13.0,5.0,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,1.660,4.2
9.85,72.0,4.0,5.0,4.0,6.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
9.4,82.0,4.0,5.0,3.0,,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
17.5,65.0,8.0,,6.0,,4.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
13.9,45.0,4.0,5.0,4.0,4.0,3.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
6.39,54.0,4.0,4.0,4.0,6.0,6.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
14.0,150.0,12.0,12.0,1.0,12.0,6.0,yes,no,hóc môn,hồ chí minh,542243.0,109.2,12.0,4.966,63.65
7.7,49.0,3.0,,5.0,2.0,3.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
4.3,20.0,3.0,4.0,4.0,3.0,3.5,no,yes,quận 5,hồ chí minh,159073.0,4.3,10.0,36.994,63.65
8.2,98.0,4.0,5.0,4.0,8.0,13.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
16.0,101.3,6.0,5.0,5.0,12.0,5.0,no,no,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
11.5,60.0,4.0,5.0,6.0,,6.0,no,no,ngô quyền,hải phòng,165309.0,11.3,8.0,14.629,15.97
12.95,55.0,,,5.0,5.0,4.5,yes,no,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
9.3,38.0,,,4.0,3.0,6.1,yes,no,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
2.3,190.0,2.0,1.0,,4.0,9.0,yes,yes,long thành,đồng nai,246051.0,430.7,14.0,571,18.35
12.5,40.0,4.0,,5.0,8.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
3.98,75.0,2.0,2.0,2.0,,,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,2.060,63.65
4.9,101.0,4.0,4.0,1.0,,8.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
6.78,34.0,3.0,3.0,5.0,2.5,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,5.394,51.39
3.4,50.0,2.0,1.0,2.0,,3.7,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
7.05,42.0,4.0,4.0,4.0,2.5,3.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
4.6,49.0,3.0,3.0,2.0,,,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
11.79,56.0,7.0,8.0,5.0,3.5,,yes,no,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
6.0,52.0,4.0,5.0,4.0,5.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
7.35,38.0,4.0,5.0,6.0,3.0,,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,23.516,51.39
3.55,40.0,2.0,1.0,2.0,6.0,3.3,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
7.2,32.0,5.0,3.0,4.0,3.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
8.75,35.0,4.0,4.0,6.0,4.0,4.0,yes,no,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
8.9,47.0,4.0,7.0,5.0,6.0,4.0,no,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
5.6,65.0,4.0,3.0,2.0,,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
3.2,86.6,1.0,1.0,1.0,5.0,4.55,yes,no,hồng bàng,hải phòng,177820.0,39.7,10.0,4.471,15.97
29.9,90.0,16.0,16.0,7.0,5.0,5.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
12.8,46.5,3.0,3.0,4.0,6.0,5.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,32.255,51.39
34.9,404.0,33.0,33.0,4.0,6.0,14.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
6.65,65.0,5.0,5.0,4.0,5.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
7.77,120.0,2.0,1.0,,,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,15.109,63.65
32.0,83.0,,,5.0,,6.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
10.2,47.0,2.0,2.0,2.0,6.0,4.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,4.791,63.65
22.5,63.0,4.0,,5.0,,5.8,yes,no,hoàn kiếm,hà nội,135618.0,5.3,18.0,25.588,51.39
6.5,30.0,3.0,5.0,5.0,,3.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
2.6,145.0,7.0,,,4.0,5.0,yes,no,đức hòa,long an,315711.0,425.1,20.0,743,6.74
4.95,54.0,4.0,4.0,,3.0,4.2,yes,no,hải châu,đà nẵng,201522.0,23.3,9.0,8.649,5.42
8.9,73.0,4.0,5.0,3.0,7.0,,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,2.060,63.65
1.38,80.0,2.0,1.0,,6.0,4.0,no,no,đức hòa,long an,315711.0,425.1,20.0,743,6.74
5.0,148.0,2.0,1.0,,5.0,5.1,yes,no,sơn trà,đà nẵng,157415.0,63.4,6.0,2.483,5.42
5.9,33.0,3.0,3.0,4.0,,3.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
14.0,50.0,4.0,4.0,4.0,6.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,8.364,51.39
3.5,49.0,3.0,3.0,2.0,3.0,4.0,yes,yes,hải châu,đà nẵng,201522.0,23.3,9.0,8.649,5.42
1.75,65.0,3.0,2.0,2.0,,4.0,yes,no,thuận an,bình dương,508433.0,83.7,10.0,6.074,19.28
3.55,46.0,3.0,3.0,3.0,3.0,3.5,yes,yes,hải châu,đà nẵng,201522.0,23.3,9.0,8.649,5.42
6.29,33.0,3.0,4.0,5.0,5.0,3.6,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
4.7,40.0,3.0,2.0,2.0,,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
4.5,100.0,2.0,1.0,1.0,,6.0,yes,no,sa pa,lào cai,81857.0,681.4,16.0,120,2.96
7.6,36.0,3.0,4.0,5.0,4.0,5.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
8.7,76.0,4.0,5.0,4.0,8.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
9.2,41.0,4.0,3.0,4.0,5.0,3.6,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,29.474,51.39
7.8,68.0,4.0,3.0,4.0,5.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,30.146,63.65
6.3,35.0,2.0,2.0,2.0,5.0,3.8,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,41.196,63.65
10.3,50.0,12.0,12.0,7.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
2.89,50.0,4.0,5.0,3.0,5.0,,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
0.0186,89.43,18.0,19.0,6.0,20.0,6.12,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,21.196,63.65
18.5,45.0,5.0,4.0,5.0,,,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,37.161,51.39
16.5,62.0,14.0,7.0,,5.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,12.564,51.39
5.2,60.0,4.0,5.0,,8.0,,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,11.745,63.65
8.5,40.0,6.0,4.0,5.0,6.0,4.5,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,33.461,63.65
8.9,40.0,4.0,5.0,6.0,3.0,4.8,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,24.119,51.39
16.0,87.0,4.0,5.0,3.0,10.0,,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
10.9,45.0,4.0,3.0,5.0,3.0,9.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,8.021,51.39
11.7,35.0,4.0,4.0,5.0,3.0,,yes,no,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
5.9,30.0,3.0,4.0,3.0,2.0,3.0,yes,yes,hoàn kiếm,hà nội,135618.0,5.3,18.0,25.588,51.39
32.0,75.0,12.0,12.0,8.0,,4.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,6.578,51.39
14.5,93.0,4.0,5.0,4.0,6.0,,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,23.998,63.65
12.6,60.0,5.0,5.0,5.0,6.0,,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
6.19,52.0,4.0,3.0,3.0,3.0,3.2,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,34.360,63.65
